rev_count,date
246,"2010-01-01 00:00:00"
383,"2010-01-02 00:00:00"
456,"2010-01-03 00:00:00"
498,"2010-01-04 00:00:00"
492,"2010-01-05 00:00:00"
405,"2010-01-06 00:00:00"
398,"2010-01-07 00:00:00"
383,"2010-01-08 00:00:00"
330,"2010-01-09 00:00:00"
383,"2010-01-10 00:00:00"
539,"2010-01-11 00:00:00"
373,"2010-01-12 00:00:00"
437,"2010-01-13 00:00:00"
342,"2010-01-14 00:00:00"
334,"2010-01-15 00:00:00"
295,"2010-01-16 00:00:00"
361,"2010-01-17 00:00:00"
426,"2010-01-18 00:00:00"
527,"2010-01-19 00:00:00"
528,"2010-01-20 00:00:00"
422,"2010-01-21 00:00:00"
426,"2010-01-22 00:00:00"
368,"2010-01-23 00:00:00"
371,"2010-01-24 00:00:00"
444,"2010-01-25 00:00:00"
449,"2010-01-26 00:00:00"
432,"2010-01-27 00:00:00"
402,"2010-01-28 00:00:00"
340,"2010-01-29 00:00:00"
308,"2010-01-30 00:00:00"
393,"2010-01-31 00:00:00"
444,"2010-02-01 00:00:00"
389,"2010-02-02 00:00:00"
346,"2010-02-03 00:00:00"
332,"2010-02-04 00:00:00"
340,"2010-02-05 00:00:00"
307,"2010-02-06 00:00:00"
365,"2010-02-07 00:00:00"
414,"2010-02-08 00:00:00"
350,"2010-02-09 00:00:00"
438,"2010-02-10 00:00:00"
379,"2010-02-11 00:00:00"
354,"2010-02-12 00:00:00"
293,"2010-02-13 00:00:00"
382,"2010-02-14 00:00:00"
488,"2010-02-15 00:00:00"
466,"2010-02-16 00:00:00"
530,"2010-02-17 00:00:00"
421,"2010-02-18 00:00:00"
415,"2010-02-19 00:00:00"
358,"2010-02-20 00:00:00"
449,"2010-02-21 00:00:00"
572,"2010-02-22 00:00:00"
427,"2010-02-23 00:00:00"
456,"2010-02-24 00:00:00"
426,"2010-02-25 00:00:00"
387,"2010-02-26 00:00:00"
308,"2010-02-27 00:00:00"
391,"2010-02-28 00:00:00"
509,"2010-03-01 00:00:00"
428,"2010-03-02 00:00:00"
429,"2010-03-03 00:00:00"
423,"2010-03-04 00:00:00"
404,"2010-03-05 00:00:00"
362,"2010-03-06 00:00:00"
507,"2010-03-07 00:00:00"
578,"2010-03-08 00:00:00"
452,"2010-03-09 00:00:00"
468,"2010-03-10 00:00:00"
435,"2010-03-11 00:00:00"
372,"2010-03-12 00:00:00"
371,"2010-03-13 00:00:00"
370,"2010-03-14 00:00:00"
575,"2010-03-15 00:00:00"
498,"2010-03-16 00:00:00"
498,"2010-03-17 00:00:00"
403,"2010-03-18 00:00:00"
406,"2010-03-19 00:00:00"
354,"2010-03-20 00:00:00"
428,"2010-03-21 00:00:00"
474,"2010-03-22 00:00:00"
460,"2010-03-23 00:00:00"
499,"2010-03-24 00:00:00"
441,"2010-03-25 00:00:00"
442,"2010-03-26 00:00:00"
369,"2010-03-27 00:00:00"
391,"2010-03-28 00:00:00"
509,"2010-03-29 00:00:00"
563,"2010-03-30 00:00:00"
505,"2010-03-31 00:00:00"
469,"2010-04-01 00:00:00"
461,"2010-04-02 00:00:00"
397,"2010-04-03 00:00:00"
391,"2010-04-04 00:00:00"
584,"2010-04-05 00:00:00"
546,"2010-04-06 00:00:00"
524,"2010-04-07 00:00:00"
429,"2010-04-08 00:00:00"
434,"2010-04-09 00:00:00"
380,"2010-04-10 00:00:00"
450,"2010-04-11 00:00:00"
489,"2010-04-12 00:00:00"
511,"2010-04-13 00:00:00"
557,"2010-04-14 00:00:00"
457,"2010-04-15 00:00:00"
367,"2010-04-16 00:00:00"
390,"2010-04-17 00:00:00"
467,"2010-04-18 00:00:00"
535,"2010-04-19 00:00:00"
558,"2010-04-20 00:00:00"
546,"2010-04-21 00:00:00"
517,"2010-04-22 00:00:00"
453,"2010-04-23 00:00:00"
446,"2010-04-24 00:00:00"
460,"2010-04-25 00:00:00"
545,"2010-04-26 00:00:00"
486,"2010-04-27 00:00:00"
585,"2010-04-28 00:00:00"
490,"2010-04-29 00:00:00"
445,"2010-04-30 00:00:00"
385,"2010-05-01 00:00:00"
456,"2010-05-02 00:00:00"
635,"2010-05-03 00:00:00"
573,"2010-05-04 00:00:00"
496,"2010-05-05 00:00:00"
501,"2010-05-06 00:00:00"
445,"2010-05-07 00:00:00"
441,"2010-05-08 00:00:00"
517,"2010-05-09 00:00:00"
504,"2010-05-10 00:00:00"
499,"2010-05-11 00:00:00"
486,"2010-05-12 00:00:00"
467,"2010-05-13 00:00:00"
447,"2010-05-14 00:00:00"
402,"2010-05-15 00:00:00"
369,"2010-05-16 00:00:00"
541,"2010-05-17 00:00:00"
575,"2010-05-18 00:00:00"
490,"2010-05-19 00:00:00"
426,"2010-05-20 00:00:00"
404,"2010-05-21 00:00:00"
359,"2010-05-22 00:00:00"
408,"2010-05-23 00:00:00"
487,"2010-05-24 00:00:00"
395,"2010-05-25 00:00:00"
415,"2010-05-26 00:00:00"
454,"2010-05-27 00:00:00"
314,"2010-05-28 00:00:00"
359,"2010-05-29 00:00:00"
354,"2010-05-30 00:00:00"
379,"2010-05-31 00:00:00"
562,"2010-06-01 00:00:00"
563,"2010-06-02 00:00:00"
492,"2010-06-03 00:00:00"
509,"2010-06-04 00:00:00"
428,"2010-06-05 00:00:00"
492,"2010-06-06 00:00:00"
488,"2010-06-07 00:00:00"
429,"2010-06-08 00:00:00"
490,"2010-06-09 00:00:00"
403,"2010-06-10 00:00:00"
435,"2010-06-11 00:00:00"
391,"2010-06-12 00:00:00"
445,"2010-06-13 00:00:00"
509,"2010-06-14 00:00:00"
533,"2010-06-15 00:00:00"
478,"2010-06-16 00:00:00"
522,"2010-06-17 00:00:00"
453,"2010-06-18 00:00:00"
392,"2010-06-19 00:00:00"
426,"2010-06-20 00:00:00"
483,"2010-06-21 00:00:00"
465,"2010-06-22 00:00:00"
504,"2010-06-23 00:00:00"
460,"2010-06-24 00:00:00"
443,"2010-06-25 00:00:00"
411,"2010-06-26 00:00:00"
404,"2010-06-27 00:00:00"
551,"2010-06-28 00:00:00"
490,"2010-06-29 00:00:00"
665,"2010-06-30 00:00:00"
563,"2010-07-01 00:00:00"
514,"2010-07-02 00:00:00"
497,"2010-07-03 00:00:00"
470,"2010-07-04 00:00:00"
451,"2010-07-05 00:00:00"
656,"2010-07-06 00:00:00"
601,"2010-07-07 00:00:00"
579,"2010-07-08 00:00:00"
508,"2010-07-09 00:00:00"
539,"2010-07-10 00:00:00"
539,"2010-07-11 00:00:00"
700,"2010-07-12 00:00:00"
656,"2010-07-13 00:00:00"
590,"2010-07-14 00:00:00"
650,"2010-07-15 00:00:00"
620,"2010-07-16 00:00:00"
558,"2010-07-17 00:00:00"
536,"2010-07-18 00:00:00"
723,"2010-07-19 00:00:00"
593,"2010-07-20 00:00:00"
712,"2010-07-21 00:00:00"
630,"2010-07-22 00:00:00"
590,"2010-07-23 00:00:00"
585,"2010-07-24 00:00:00"
589,"2010-07-25 00:00:00"
711,"2010-07-26 00:00:00"
701,"2010-07-27 00:00:00"
673,"2010-07-28 00:00:00"
627,"2010-07-29 00:00:00"
646,"2010-07-30 00:00:00"
572,"2010-07-31 00:00:00"
570,"2010-08-01 00:00:00"
743,"2010-08-02 00:00:00"
708,"2010-08-03 00:00:00"
713,"2010-08-04 00:00:00"
624,"2010-08-05 00:00:00"
595,"2010-08-06 00:00:00"
558,"2010-08-07 00:00:00"
553,"2010-08-08 00:00:00"
748,"2010-08-09 00:00:00"
770,"2010-08-10 00:00:00"
708,"2010-08-11 00:00:00"
661,"2010-08-12 00:00:00"
603,"2010-08-13 00:00:00"
493,"2010-08-14 00:00:00"
603,"2010-08-15 00:00:00"
685,"2010-08-16 00:00:00"
643,"2010-08-17 00:00:00"
693,"2010-08-18 00:00:00"
690,"2010-08-19 00:00:00"
603,"2010-08-20 00:00:00"
533,"2010-08-21 00:00:00"
574,"2010-08-22 00:00:00"
775,"2010-08-23 00:00:00"
672,"2010-08-24 00:00:00"
605,"2010-08-25 00:00:00"
710,"2010-08-26 00:00:00"
564,"2010-08-27 00:00:00"
542,"2010-08-28 00:00:00"
530,"2010-08-29 00:00:00"
637,"2010-08-30 00:00:00"
637,"2010-08-31 00:00:00"
581,"2010-09-01 00:00:00"
524,"2010-09-02 00:00:00"
442,"2010-09-03 00:00:00"
421,"2010-09-04 00:00:00"
526,"2010-09-05 00:00:00"
592,"2010-09-06 00:00:00"
694,"2010-09-07 00:00:00"
691,"2010-09-08 00:00:00"
595,"2010-09-09 00:00:00"
551,"2010-09-10 00:00:00"
499,"2010-09-11 00:00:00"
487,"2010-09-12 00:00:00"
596,"2010-09-13 00:00:00"
520,"2010-09-14 00:00:00"
553,"2010-09-15 00:00:00"
600,"2010-09-16 00:00:00"
552,"2010-09-17 00:00:00"
471,"2010-09-18 00:00:00"
551,"2010-09-19 00:00:00"
652,"2010-09-20 00:00:00"
643,"2010-09-21 00:00:00"
590,"2010-09-22 00:00:00"
490,"2010-09-23 00:00:00"
500,"2010-09-24 00:00:00"
480,"2010-09-25 00:00:00"
621,"2010-09-26 00:00:00"
611,"2010-09-27 00:00:00"
508,"2010-09-28 00:00:00"
564,"2010-09-29 00:00:00"
461,"2010-09-30 00:00:00"
417,"2010-10-01 00:00:00"
430,"2010-10-02 00:00:00"
517,"2010-10-03 00:00:00"
656,"2010-10-04 00:00:00"
484,"2010-10-05 00:00:00"
620,"2010-10-06 00:00:00"
490,"2010-10-07 00:00:00"
495,"2010-10-08 00:00:00"
405,"2010-10-09 00:00:00"
442,"2010-10-10 00:00:00"
621,"2010-10-11 00:00:00"
565,"2010-10-12 00:00:00"
599,"2010-10-13 00:00:00"
568,"2010-10-14 00:00:00"
492,"2010-10-15 00:00:00"
495,"2010-10-16 00:00:00"
499,"2010-10-17 00:00:00"
623,"2010-10-18 00:00:00"
616,"2010-10-19 00:00:00"
620,"2010-10-20 00:00:00"
525,"2010-10-21 00:00:00"
521,"2010-10-22 00:00:00"
433,"2010-10-23 00:00:00"
481,"2010-10-24 00:00:00"
611,"2010-10-25 00:00:00"
561,"2010-10-26 00:00:00"
508,"2010-10-27 00:00:00"
476,"2010-10-28 00:00:00"
421,"2010-10-29 00:00:00"
446,"2010-10-30 00:00:00"
435,"2010-10-31 00:00:00"
533,"2010-11-01 00:00:00"
587,"2010-11-02 00:00:00"
585,"2010-11-03 00:00:00"
601,"2010-11-04 00:00:00"
564,"2010-11-05 00:00:00"
472,"2010-11-06 00:00:00"
527,"2010-11-07 00:00:00"
642,"2010-11-08 00:00:00"
605,"2010-11-09 00:00:00"
681,"2010-11-10 00:00:00"
511,"2010-11-11 00:00:00"
508,"2010-11-12 00:00:00"
476,"2010-11-13 00:00:00"
561,"2010-11-14 00:00:00"
646,"2010-11-15 00:00:00"
667,"2010-11-16 00:00:00"
693,"2010-11-17 00:00:00"
519,"2010-11-18 00:00:00"
537,"2010-11-19 00:00:00"
503,"2010-11-20 00:00:00"
558,"2010-11-21 00:00:00"
654,"2010-11-22 00:00:00"
637,"2010-11-23 00:00:00"
512,"2010-11-24 00:00:00"
363,"2010-11-25 00:00:00"
289,"2010-11-26 00:00:00"
414,"2010-11-27 00:00:00"
521,"2010-11-28 00:00:00"
683,"2010-11-29 00:00:00"
647,"2010-11-30 00:00:00"
639,"2010-12-01 00:00:00"
611,"2010-12-02 00:00:00"
541,"2010-12-03 00:00:00"
465,"2010-12-04 00:00:00"
522,"2010-12-05 00:00:00"
629,"2010-12-06 00:00:00"
556,"2010-12-07 00:00:00"
598,"2010-12-08 00:00:00"
518,"2010-12-09 00:00:00"
550,"2010-12-10 00:00:00"
521,"2010-12-11 00:00:00"
503,"2010-12-12 00:00:00"
555,"2010-12-13 00:00:00"
643,"2010-12-14 00:00:00"
578,"2010-12-15 00:00:00"
561,"2010-12-16 00:00:00"
525,"2010-12-17 00:00:00"
467,"2010-12-18 00:00:00"
514,"2010-12-19 00:00:00"
610,"2010-12-20 00:00:00"
667,"2010-12-21 00:00:00"
604,"2010-12-22 00:00:00"
526,"2010-12-23 00:00:00"
427,"2010-12-24 00:00:00"
329,"2010-12-25 00:00:00"
414,"2010-12-26 00:00:00"
649,"2010-12-27 00:00:00"
721,"2010-12-28 00:00:00"
709,"2010-12-29 00:00:00"
785,"2010-12-30 00:00:00"
741,"2010-12-31 00:00:00"
521,"2011-01-01 00:00:00"
632,"2011-01-02 00:00:00"
903,"2011-01-03 00:00:00"
776,"2011-01-04 00:00:00"
759,"2011-01-05 00:00:00"
908,"2011-01-06 00:00:00"
695,"2011-01-07 00:00:00"
648,"2011-01-08 00:00:00"
650,"2011-01-09 00:00:00"
761,"2011-01-10 00:00:00"
760,"2011-01-11 00:00:00"
743,"2011-01-12 00:00:00"
669,"2011-01-13 00:00:00"
657,"2011-01-14 00:00:00"
616,"2011-01-15 00:00:00"
715,"2011-01-16 00:00:00"
804,"2011-01-17 00:00:00"
851,"2011-01-18 00:00:00"
785,"2011-01-19 00:00:00"
685,"2011-01-20 00:00:00"
639,"2011-01-21 00:00:00"
570,"2011-01-22 00:00:00"
676,"2011-01-23 00:00:00"
814,"2011-01-24 00:00:00"
759,"2011-01-25 00:00:00"
724,"2011-01-26 00:00:00"
703,"2011-01-27 00:00:00"
647,"2011-01-28 00:00:00"
590,"2011-01-29 00:00:00"
771,"2011-01-30 00:00:00"
864,"2011-01-31 00:00:00"
709,"2011-02-01 00:00:00"
783,"2011-02-02 00:00:00"
711,"2011-02-03 00:00:00"
673,"2011-02-04 00:00:00"
535,"2011-02-05 00:00:00"
647,"2011-02-06 00:00:00"
628,"2011-02-07 00:00:00"
654,"2011-02-08 00:00:00"
770,"2011-02-09 00:00:00"
568,"2011-02-10 00:00:00"
578,"2011-02-11 00:00:00"
623,"2011-02-12 00:00:00"
689,"2011-02-13 00:00:00"
796,"2011-02-14 00:00:00"
774,"2011-02-15 00:00:00"
801,"2011-02-16 00:00:00"
769,"2011-02-17 00:00:00"
730,"2011-02-18 00:00:00"
758,"2011-02-19 00:00:00"
839,"2011-02-20 00:00:00"
942,"2011-02-21 00:00:00"
962,"2011-02-22 00:00:00"
932,"2011-02-23 00:00:00"
820,"2011-02-24 00:00:00"
706,"2011-02-25 00:00:00"
679,"2011-02-26 00:00:00"
697,"2011-02-27 00:00:00"
826,"2011-02-28 00:00:00"
768,"2011-03-01 00:00:00"
720,"2011-03-02 00:00:00"
763,"2011-03-03 00:00:00"
796,"2011-03-04 00:00:00"
527,"2011-03-05 00:00:00"
736,"2011-03-06 00:00:00"
935,"2011-03-07 00:00:00"
747,"2011-03-08 00:00:00"
742,"2011-03-09 00:00:00"
789,"2011-03-10 00:00:00"
651,"2011-03-11 00:00:00"
569,"2011-03-12 00:00:00"
702,"2011-03-13 00:00:00"
938,"2011-03-14 00:00:00"
705,"2011-03-15 00:00:00"
759,"2011-03-16 00:00:00"
655,"2011-03-17 00:00:00"
635,"2011-03-18 00:00:00"
648,"2011-03-19 00:00:00"
760,"2011-03-20 00:00:00"
929,"2011-03-21 00:00:00"
872,"2011-03-22 00:00:00"
895,"2011-03-23 00:00:00"
758,"2011-03-24 00:00:00"
730,"2011-03-25 00:00:00"
681,"2011-03-26 00:00:00"
797,"2011-03-27 00:00:00"
1029,"2011-03-28 00:00:00"
887,"2011-03-29 00:00:00"
983,"2011-03-30 00:00:00"
733,"2011-03-31 00:00:00"
701,"2011-04-01 00:00:00"
661,"2011-04-02 00:00:00"
795,"2011-04-03 00:00:00"
951,"2011-04-04 00:00:00"
776,"2011-04-05 00:00:00"
757,"2011-04-06 00:00:00"
679,"2011-04-07 00:00:00"
739,"2011-04-08 00:00:00"
727,"2011-04-09 00:00:00"
672,"2011-04-10 00:00:00"
904,"2011-04-11 00:00:00"
834,"2011-04-12 00:00:00"
794,"2011-04-13 00:00:00"
671,"2011-04-14 00:00:00"
625,"2011-04-15 00:00:00"
606,"2011-04-16 00:00:00"
719,"2011-04-17 00:00:00"
975,"2011-04-18 00:00:00"
722,"2011-04-19 00:00:00"
888,"2011-04-20 00:00:00"
698,"2011-04-21 00:00:00"
738,"2011-04-22 00:00:00"
634,"2011-04-23 00:00:00"
666,"2011-04-24 00:00:00"
834,"2011-04-25 00:00:00"
771,"2011-04-26 00:00:00"
797,"2011-04-27 00:00:00"
702,"2011-04-28 00:00:00"
638,"2011-04-29 00:00:00"
568,"2011-04-30 00:00:00"
681,"2011-05-01 00:00:00"
805,"2011-05-02 00:00:00"
806,"2011-05-03 00:00:00"
781,"2011-05-04 00:00:00"
656,"2011-05-05 00:00:00"
632,"2011-05-06 00:00:00"
620,"2011-05-07 00:00:00"
693,"2011-05-08 00:00:00"
896,"2011-05-09 00:00:00"
818,"2011-05-10 00:00:00"
801,"2011-05-11 00:00:00"
805,"2011-05-12 00:00:00"
617,"2011-05-13 00:00:00"
601,"2011-05-14 00:00:00"
744,"2011-05-15 00:00:00"
834,"2011-05-16 00:00:00"
834,"2011-05-17 00:00:00"
798,"2011-05-18 00:00:00"
759,"2011-05-19 00:00:00"
740,"2011-05-20 00:00:00"
548,"2011-05-21 00:00:00"
607,"2011-05-22 00:00:00"
950,"2011-05-23 00:00:00"
886,"2011-05-24 00:00:00"
814,"2011-05-25 00:00:00"
657,"2011-05-26 00:00:00"
771,"2011-05-27 00:00:00"
580,"2011-05-28 00:00:00"
654,"2011-05-29 00:00:00"
845,"2011-05-30 00:00:00"
933,"2011-05-31 00:00:00"
944,"2011-06-01 00:00:00"
874,"2011-06-02 00:00:00"
834,"2011-06-03 00:00:00"
703,"2011-06-04 00:00:00"
680,"2011-06-05 00:00:00"
894,"2011-06-06 00:00:00"
906,"2011-06-07 00:00:00"
880,"2011-06-08 00:00:00"
757,"2011-06-09 00:00:00"
716,"2011-06-10 00:00:00"
648,"2011-06-11 00:00:00"
713,"2011-06-12 00:00:00"
890,"2011-06-13 00:00:00"
816,"2011-06-14 00:00:00"
785,"2011-06-15 00:00:00"
754,"2011-06-16 00:00:00"
739,"2011-06-17 00:00:00"
678,"2011-06-18 00:00:00"
732,"2011-06-19 00:00:00"
935,"2011-06-20 00:00:00"
954,"2011-06-21 00:00:00"
942,"2011-06-22 00:00:00"
829,"2011-06-23 00:00:00"
807,"2011-06-24 00:00:00"
740,"2011-06-25 00:00:00"
733,"2011-06-26 00:00:00"
999,"2011-06-27 00:00:00"
964,"2011-06-28 00:00:00"
995,"2011-06-29 00:00:00"
800,"2011-06-30 00:00:00"
786,"2011-07-01 00:00:00"
648,"2011-07-02 00:00:00"
720,"2011-07-03 00:00:00"
810,"2011-07-04 00:00:00"
802,"2011-07-05 00:00:00"
1047,"2011-07-06 00:00:00"
879,"2011-07-07 00:00:00"
905,"2011-07-08 00:00:00"
866,"2011-07-09 00:00:00"
908,"2011-07-10 00:00:00"
1122,"2011-07-11 00:00:00"
957,"2011-07-12 00:00:00"
1068,"2011-07-13 00:00:00"
886,"2011-07-14 00:00:00"
816,"2011-07-15 00:00:00"
672,"2011-07-16 00:00:00"
820,"2011-07-17 00:00:00"
1071,"2011-07-18 00:00:00"
1018,"2011-07-19 00:00:00"
968,"2011-07-20 00:00:00"
937,"2011-07-21 00:00:00"
862,"2011-07-22 00:00:00"
770,"2011-07-23 00:00:00"
868,"2011-07-24 00:00:00"
1067,"2011-07-25 00:00:00"
912,"2011-07-26 00:00:00"
1036,"2011-07-27 00:00:00"
917,"2011-07-28 00:00:00"
781,"2011-07-29 00:00:00"
735,"2011-07-30 00:00:00"
778,"2011-07-31 00:00:00"
1020,"2011-08-01 00:00:00"
979,"2011-08-02 00:00:00"
1008,"2011-08-03 00:00:00"
866,"2011-08-04 00:00:00"
908,"2011-08-05 00:00:00"
625,"2011-08-06 00:00:00"
814,"2011-08-07 00:00:00"
1012,"2011-08-08 00:00:00"
953,"2011-08-09 00:00:00"
1034,"2011-08-10 00:00:00"
878,"2011-08-11 00:00:00"
848,"2011-08-12 00:00:00"
837,"2011-08-13 00:00:00"
917,"2011-08-14 00:00:00"
1118,"2011-08-15 00:00:00"
975,"2011-08-16 00:00:00"
1040,"2011-08-17 00:00:00"
911,"2011-08-18 00:00:00"
880,"2011-08-19 00:00:00"
727,"2011-08-20 00:00:00"
863,"2011-08-21 00:00:00"
1038,"2011-08-22 00:00:00"
1061,"2011-08-23 00:00:00"
978,"2011-08-24 00:00:00"
787,"2011-08-25 00:00:00"
854,"2011-08-26 00:00:00"
799,"2011-08-27 00:00:00"
899,"2011-08-28 00:00:00"
986,"2011-08-29 00:00:00"
943,"2011-08-30 00:00:00"
1007,"2011-08-31 00:00:00"
764,"2011-09-01 00:00:00"
696,"2011-09-02 00:00:00"
686,"2011-09-03 00:00:00"
693,"2011-09-04 00:00:00"
955,"2011-09-05 00:00:00"
1093,"2011-09-06 00:00:00"
1015,"2011-09-07 00:00:00"
856,"2011-09-08 00:00:00"
752,"2011-09-09 00:00:00"
705,"2011-09-10 00:00:00"
721,"2011-09-11 00:00:00"
932,"2011-09-12 00:00:00"
850,"2011-09-13 00:00:00"
912,"2011-09-14 00:00:00"
764,"2011-09-15 00:00:00"
753,"2011-09-16 00:00:00"
663,"2011-09-17 00:00:00"
777,"2011-09-18 00:00:00"
998,"2011-09-19 00:00:00"
790,"2011-09-20 00:00:00"
846,"2011-09-21 00:00:00"
731,"2011-09-22 00:00:00"
792,"2011-09-23 00:00:00"
600,"2011-09-24 00:00:00"
689,"2011-09-25 00:00:00"
889,"2011-09-26 00:00:00"
826,"2011-09-27 00:00:00"
831,"2011-09-28 00:00:00"
770,"2011-09-29 00:00:00"
756,"2011-09-30 00:00:00"
641,"2011-10-01 00:00:00"
719,"2011-10-02 00:00:00"
850,"2011-10-03 00:00:00"
830,"2011-10-04 00:00:00"
908,"2011-10-05 00:00:00"
650,"2011-10-06 00:00:00"
647,"2011-10-07 00:00:00"
656,"2011-10-08 00:00:00"
716,"2011-10-09 00:00:00"
867,"2011-10-10 00:00:00"
890,"2011-10-11 00:00:00"
906,"2011-10-12 00:00:00"
776,"2011-10-13 00:00:00"
696,"2011-10-14 00:00:00"
678,"2011-10-15 00:00:00"
665,"2011-10-16 00:00:00"
817,"2011-10-17 00:00:00"
851,"2011-10-18 00:00:00"
828,"2011-10-19 00:00:00"
713,"2011-10-20 00:00:00"
742,"2011-10-21 00:00:00"
560,"2011-10-22 00:00:00"
798,"2011-10-23 00:00:00"
837,"2011-10-24 00:00:00"
849,"2011-10-25 00:00:00"
898,"2011-10-26 00:00:00"
746,"2011-10-27 00:00:00"
734,"2011-10-28 00:00:00"
631,"2011-10-29 00:00:00"
673,"2011-10-30 00:00:00"
774,"2011-10-31 00:00:00"
805,"2011-11-01 00:00:00"
853,"2011-11-02 00:00:00"
780,"2011-11-03 00:00:00"
796,"2011-11-04 00:00:00"
716,"2011-11-05 00:00:00"
835,"2011-11-06 00:00:00"
890,"2011-11-07 00:00:00"
775,"2011-11-08 00:00:00"
792,"2011-11-09 00:00:00"
769,"2011-11-10 00:00:00"
745,"2011-11-11 00:00:00"
783,"2011-11-12 00:00:00"
849,"2011-11-13 00:00:00"
1055,"2011-11-14 00:00:00"
879,"2011-11-15 00:00:00"
902,"2011-11-16 00:00:00"
770,"2011-11-17 00:00:00"
783,"2011-11-18 00:00:00"
651,"2011-11-19 00:00:00"
806,"2011-11-20 00:00:00"
903,"2011-11-21 00:00:00"
906,"2011-11-22 00:00:00"
705,"2011-11-23 00:00:00"
490,"2011-11-24 00:00:00"
504,"2011-11-25 00:00:00"
638,"2011-11-26 00:00:00"
754,"2011-11-27 00:00:00"
935,"2011-11-28 00:00:00"
957,"2011-11-29 00:00:00"
861,"2011-11-30 00:00:00"
793,"2011-12-01 00:00:00"
774,"2011-12-02 00:00:00"
676,"2011-12-03 00:00:00"
765,"2011-12-04 00:00:00"
908,"2011-12-05 00:00:00"
746,"2011-12-06 00:00:00"
891,"2011-12-07 00:00:00"
716,"2011-12-08 00:00:00"
704,"2011-12-09 00:00:00"
715,"2011-12-10 00:00:00"
751,"2011-12-11 00:00:00"
843,"2011-12-12 00:00:00"
873,"2011-12-13 00:00:00"
837,"2011-12-14 00:00:00"
656,"2011-12-15 00:00:00"
660,"2011-12-16 00:00:00"
616,"2011-12-17 00:00:00"
645,"2011-12-18 00:00:00"
771,"2011-12-19 00:00:00"
789,"2011-12-20 00:00:00"
784,"2011-12-21 00:00:00"
769,"2011-12-22 00:00:00"
616,"2011-12-23 00:00:00"
570,"2011-12-24 00:00:00"
412,"2011-12-25 00:00:00"
506,"2011-12-26 00:00:00"
882,"2011-12-27 00:00:00"
953,"2011-12-28 00:00:00"
964,"2011-12-29 00:00:00"
995,"2011-12-30 00:00:00"
917,"2011-12-31 00:00:00"
676,"2012-01-01 00:00:00"
957,"2012-01-02 00:00:00"
1107,"2012-01-03 00:00:00"
1101,"2012-01-04 00:00:00"
935,"2012-01-05 00:00:00"
1066,"2012-01-06 00:00:00"
933,"2012-01-07 00:00:00"
998,"2012-01-08 00:00:00"
1124,"2012-01-09 00:00:00"
1004,"2012-01-10 00:00:00"
971,"2012-01-11 00:00:00"
915,"2012-01-12 00:00:00"
874,"2012-01-13 00:00:00"
815,"2012-01-14 00:00:00"
926,"2012-01-15 00:00:00"
997,"2012-01-16 00:00:00"
970,"2012-01-17 00:00:00"
986,"2012-01-18 00:00:00"
803,"2012-01-19 00:00:00"
815,"2012-01-20 00:00:00"
860,"2012-01-21 00:00:00"
992,"2012-01-22 00:00:00"
1148,"2012-01-23 00:00:00"
940,"2012-01-24 00:00:00"
988,"2012-01-25 00:00:00"
749,"2012-01-26 00:00:00"
793,"2012-01-27 00:00:00"
832,"2012-01-28 00:00:00"
900,"2012-01-29 00:00:00"
1105,"2012-01-30 00:00:00"
917,"2012-01-31 00:00:00"
883,"2012-02-01 00:00:00"
774,"2012-02-02 00:00:00"
802,"2012-02-03 00:00:00"
744,"2012-02-04 00:00:00"
783,"2012-02-05 00:00:00"
849,"2012-02-06 00:00:00"
841,"2012-02-07 00:00:00"
925,"2012-02-08 00:00:00"
888,"2012-02-09 00:00:00"
770,"2012-02-10 00:00:00"
668,"2012-02-11 00:00:00"
890,"2012-02-12 00:00:00"
962,"2012-02-13 00:00:00"
876,"2012-02-14 00:00:00"
909,"2012-02-15 00:00:00"
812,"2012-02-16 00:00:00"
678,"2012-02-17 00:00:00"
819,"2012-02-18 00:00:00"
910,"2012-02-19 00:00:00"
1117,"2012-02-20 00:00:00"
1066,"2012-02-21 00:00:00"
1168,"2012-02-22 00:00:00"
916,"2012-02-23 00:00:00"
911,"2012-02-24 00:00:00"
849,"2012-02-25 00:00:00"
881,"2012-02-26 00:00:00"
1060,"2012-02-27 00:00:00"
1067,"2012-02-28 00:00:00"
1079,"2012-02-29 00:00:00"
937,"2012-03-01 00:00:00"
940,"2012-03-02 00:00:00"
851,"2012-03-03 00:00:00"
947,"2012-03-04 00:00:00"
1067,"2012-03-05 00:00:00"
952,"2012-03-06 00:00:00"
1005,"2012-03-07 00:00:00"
869,"2012-03-08 00:00:00"
884,"2012-03-09 00:00:00"
725,"2012-03-10 00:00:00"
818,"2012-03-11 00:00:00"
1019,"2012-03-12 00:00:00"
962,"2012-03-13 00:00:00"
950,"2012-03-14 00:00:00"
818,"2012-03-15 00:00:00"
775,"2012-03-16 00:00:00"
668,"2012-03-17 00:00:00"
904,"2012-03-18 00:00:00"
990,"2012-03-19 00:00:00"
988,"2012-03-20 00:00:00"
924,"2012-03-21 00:00:00"
847,"2012-03-22 00:00:00"
790,"2012-03-23 00:00:00"
729,"2012-03-24 00:00:00"
861,"2012-03-25 00:00:00"
1055,"2012-03-26 00:00:00"
919,"2012-03-27 00:00:00"
1028,"2012-03-28 00:00:00"
898,"2012-03-29 00:00:00"
795,"2012-03-30 00:00:00"
